ID;ID_DESCRICAO;ID_PROJETO;LONGITUDE;LATITUDE;FOTO;TIPO_OBSERVACAO;ALTITUDE;IDENTIFICACAO_CAMPO;RELACAO_B_A;COMENTARIO;ESTADO;MUNICIPIO;DATAUM;TIPO_PERFIL;DADO_NOVO;CURADORIA
4590;4590;116;-41.56666667;-21.725;NULL;Amostra extra;60;NH8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4591;4591;116;-41.60333333;-21.72;NULL;Amostra extra;150;NH9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4592;4592;117;-42.23888889;-22.93888889;NULL;Perfil completo;7;SJRO-83;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4593;4593;117;-42.08611111;-22.66666667;NULL;Perfil completo;60;SJRO-50;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4594;4594;117;-42.05555556;-22.68055556;NULL;Perfil completo;6;SJRO-56;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4595;4595;117;-42.39583333;-22.63611111;NULL;Amostra extra;120;SJRO-19;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4596;4596;117;-42.07861111;-22.58583333;NULL;Amostra extra;5;SJRO-32;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4597;4597;117;-42.02916667;-22.52222222;NULL;Perfil completo;130;SJRO-37;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4598;4598;117;-42.01805556;-22.86805556;NULL;Perfil completo;80;SJRO-107;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4599;4599;117;-42.01111111;-22.85555556;NULL;Amostra extra;NULL;SJRO-109;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4600;4600;117;-42.28472222;-22.55111111;NULL;Perfil completo;80;SJRO-12;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4601;4601;117;-42.00972222;-22.98194444;NULL;Perfil completo;60;SJRO-114;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4602;4602;117;-42.38;-22.605;NULL;Perfil completo;38;SJRO-8;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4603;4603;117;-42.01111111;-22.85138889;NULL;Perfil completo;100;SJRO-110;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4604;4604;117;-42.03805556;-22.73055556;NULL;Perfil completo;5;SJRO-58;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4605;4605;117;-41.98472222;-22.56805556;NULL;Perfil completo;5;SJRO-67;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4606;4606;117;-42.05138889;-22.8175;NULL;Amostra extra;25;SJRO-101;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4607;4607;117;-42.40916667;-22.53666667;NULL;Perfil completo;20;SJRO-5;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4608;4608;117;-42.08333333;-22.83333333;NULL;Perfil completo;5;SJRO-96;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4609;4609;117;-42.11388889;-22.81388889;NULL;Amostra extra;20;SJRO-94;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4610;4610;117;-42.02416667;-22.66416667;NULL;Perfil completo;7.5;SJRO-53;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4611;4611;117;-42.47583333;-22.60722222;NULL;Perfil completo;220;SJRO-2;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4612;4612;117;-42.07916667;-22.83194444;NULL;Perfil completo;5;SJRO-98;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4613;4613;118;-49.71836389;-15.23388889;NULL;Perfil completo;NULL;1-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4614;4614;118;-48.55527778;-14.46555556;NULL;Perfil completo;NULL;04-GOMT;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4615;4615;118;-52.80305556;-14.51194444;NULL;Perfil completo;NULL;09-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4616;4616;118;-51.30944444;-14.21444444;NULL;Perfil completo;NULL;10-I-AB-100;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
4617;4617;118;-51.12222222;-18.55083333;NULL;Perfil completo;NULL;11-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4618;4618;118;-48.34638889;-14.15222222;NULL;Perfil completo;NULL;P-01-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4619;4619;118;-48.45305556;-14.45166667;NULL;Perfil completo;NULL;P-02-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4620;4620;118;-48.604074;-14.694271;NULL;Perfil completo;NULL;P-03-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4621;4621;118;-48.95861111;-14.90666667;NULL;Perfil completo;NULL;P-05-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4622;4622;118;-48.94861111;-14.92638889;NULL;Perfil completo;NULL;P-06-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4623;4623;118;-49.63166667;-15.30555556;NULL;Perfil completo;NULL;P-07-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4624;4624;118;-52.32666667;-14.76527778;NULL;Perfil completo;NULL;P-10-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4625;4625;118;-51.12166667;-18.58555556;NULL;Perfil completo;NULL;P-12-GOMT;NULL;NULL;NULL;NULL;NULL;Barranco;NULL;0
4626;4626;118;-51.13666667;-18.47666667;NULL;Perfil completo;NULL;P-13-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4627;4627;118;-49.17611111;-16.2325;NULL;Perfil completo;959;P-2-GOMT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4628;4628;119;NULL;NULL;NULL;Amostra extra;NULL;AC-RFS-2;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4629;4629;119;NULL;NULL;NULL;Perfil  parcial;NULL;P-8-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4630;4630;119;NULL;NULL;NULL;Amostra extra;NULL;AC-RFS-4;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4631;4631;119;NULL;NULL;NULL;Amostra extra;NULL;AC-RFS-1;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4632;4632;119;NULL;NULL;NULL;Amostra extra;NULL;AC-RFS-3;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4633;4633;119;NULL;NULL;NULL;Amostra extra;NULL;AC-RFS-5;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4634;4634;119;NULL;NULL;NULL;Amostra extra;NULL;AC-RFS-6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4635;4635;119;NULL;NULL;NULL;Perfil completo;NULL;P1-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4636;4636;119;NULL;NULL;NULL;Perfil completo;NULL;P2-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4637;4637;119;NULL;NULL;NULL;Perfil completo;NULL;P3-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4638;4638;119;NULL;NULL;NULL;Perfil completo;NULL;P4-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4639;4639;119;NULL;NULL;NULL;Perfil completo;NULL;P-1-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4640;4640;119;NULL;NULL;NULL;Perfil completo;NULL;P-3-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4641;4641;119;NULL;NULL;NULL;Perfil completo;NULL;P-2-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4642;4642;119;NULL;NULL;NULL;Perfil completo;NULL;P-5-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4643;4643;119;NULL;NULL;NULL;Perfil completo;NULL;P-4-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4644;4644;119;NULL;NULL;NULL;Perfil completo;NULL;P-6-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4645;4645;119;NULL;NULL;NULL;Perfil completo;NULL;P-7-F-R-D;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4646;4646;120;-48.8;-28.4;NULL;Perfil completo;30;SESC-001;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4647;4647;120;-49.31666667;-28.86666667;NULL;Perfil completo;70;SESC-002;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4648;4648;120;-49.15;-28.61666667;NULL;Perfil completo;140;SESC-003;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4649;4649;120;-49.28333333;-28.31666667;NULL;Perfil parcial;320;SESC-004;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4650;4650;120;-49.45;-28.33333333;NULL;Perfil completo;340;SESC-005;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4651;4651;120;-49.5;-28.76666667;NULL;Perfil completo;80;SESC-006;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4652;4652;120;-49.4;-28.78333333;NULL;Perfil completo;340;SESC-007;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4653;4653;120;-49.58333333;-29.05;NULL;Perfil completo;30;SESC-008;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4654;4654;120;-49.11666667;-28.56666667;NULL;Perfil completo;180;SESC-009;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4655;4655;120;-49.13333333;-28.15;NULL;Perfil completo;220;SESC-010;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4656;4656;120;-48.86666667;-26.03333333;NULL;Perfil completo;80;SESC-011;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4657;4657;120;-48.73333333;-26.06666667;NULL;Perfil completo;40;SESC-012;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4658;4658;120;-48.83333333;-26.41666667;NULL;Perfil completo;20;SESC-013;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4659;4659;120;-48.68333333;-26.36666667;NULL;Perfil completo;6;SESC-014;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4660;4660;120;-48.83333333;-26.35;NULL;Perfil completo;60;SESC-015;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4661;4661;120;-48.76666667;-26.61666667;NULL;Perfil completo;20;SESC-016;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4662;4662;120;-48.85;-26.25;NULL;Perfil completo;15;SESC-017;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4663;4663;120;-48.88333333;-26.21666667;NULL;Perfil completo;40;SESC-018;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4664;4664;120;-48.88333333;-26.43333333;NULL;Perfil completo;30;SESC-019;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4665;4665;120;-48.95;-26.6;NULL;Perfil completo;70;SESC-020;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4666;4666;120;-52.8;-27.1;NULL;Perfil completo;580;SESC-021;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4667;4667;120;-52.98333333;-26.93333333;NULL;Perfil completo;500;SESC-022;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4668;4668;120;-52.96666667;-26.93333333;NULL;Perfil completo;380;SESC-023;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4669;4669;120;-52.93333333;-26.88333333;NULL;Perfil completo;450;SESC-024;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4670;4670;120;-53.06666667;-26.83333333;NULL;Perfil completo;480;SESC-025;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4671;4671;120;-53.08333333;-26.86666667;NULL;Perfil completo;NULL;SESC-026;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4672;4672;120;-52.4;-26.78333333;NULL;Perfil completo;740;SESC-027;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4673;4673;120;-52.56666667;-26.5;NULL;Perfil completo;770;SESC-028;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4674;4674;120;-52.25;-26.51666667;NULL;Perfil completo;850;SESC-029;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4675;4675;120;-51.984918;-26.568209;NULL;Perfil completo;1000;SESC-030;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4676;4676;120;-50.78333333;-26.28333333;NULL;Perfil completo;780;SESC-031;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4677;4677;120;-50.73333333;-26.26666667;NULL;Perfil completo;750;SESC-032;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4678;4678;120;-51.5;-26.61666667;NULL;Perfil completo;1050;SESC-033;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4679;4679;120;-51.53333333;-26.66666667;NULL;Perfil completo;1150;SESC-034;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4680;4680;120;-51.53333333;-26.66666667;NULL;Perfil completo;1100;SESC-035;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4681;4681;120;-49.43333333;-28.8;NULL;Perfil completo;40;SESC-036;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4682;4682;120;-48.8;-28.41666667;NULL;Perfil completo;7;SESC-037;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4683;4683;120;-49.78333333;-26.55;NULL;Perfil completo;800;SESC-038;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4684;4684;120;-49.08333333;-26.58333333;NULL;Perfil parcial;20;SESC-039;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4685;4685;120;-49.61666667;-29.11666667;NULL;Perfil completo;10;SESC-040;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4686;4686;120;-49.26666667;-28.75;NULL;Perfil completo;25;SESC-041;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4687;4687;120;-49.11666667;-26.2;NULL;Perfil completo;900;SESC-042;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4688;4688;120;-50.16666667;-27.5;NULL;Perfil completo;1000;SESC-043;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4689;4689;120;-51.16666667;-27.13333333;NULL;Perfil completo;940;SESC-044;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4690;4690;120;-51.25;-27.1;NULL;Perfil completo;780;SESC-045;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4691;4691;120;-51.05;-26.63333333;NULL;Perfil completo;1150;SESC-046;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4692;4692;120;-50.3;-26.16666667;NULL;Perfil completo;810;SESC-047;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4693;4693;120;-50.96666667;-27.75;NULL;Perfil completo;950;SESC-048;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4694;4694;120;-51.05;-27.63333333;NULL;Perfil completo;750;SESC-049;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4695;4695;120;-49.83333333;-28.23333333;NULL;Perfil completo;1350;SESC-050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4696;4696;120;-50.33333333;-27.75;NULL;Perfil completo;900;SESC-051;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4697;4697;120;-49.88333333;-26.45;NULL;Perfil completo;960;SESC-052;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4698;4698;120;-49.73333333;-28.15;NULL;Perfil completo;1230;SESC-053;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4699;4699;120;-50.58333333;-28.05;NULL;Perfil completo;880;SESC-054;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4700;4700;120;-50.35;-27.78333333;NULL;Perfil completo;940;SESC-055;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4701;4701;120;-50.45;-26.93333333;NULL;Perfil completo;1050;SESC-056;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4702;4702;120;-52.7;-27.08333333;NULL;Perfil completo;600;SESC-057;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4703;4703;120;-52.63333333;-26.91666667;NULL;Perfil completo;450;SESC-058;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4704;4704;120;-52.05;-26.8;NULL;Perfil completo;830;SESC-059;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4705;4705;120;-52.28333333;-26.51666667;NULL;Perfil completo;850;SESC-060;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4706;4706;120;-51.71666667;-26.73333333;NULL;Perfil completo;1275;SESC-061;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4707;4707;120;-51.86666667;-26.96666667;NULL;Perfil completo;1200;SESC-062;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4708;4708;120;-52.01666667;-26.58333333;NULL;Perfil completo;1160;SESC-063;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4709;4709;120;-52.03333333;-26.86666667;NULL;Perfil completo;1100;SESC-064;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4710;4710;120;-53.35;-26.26666667;NULL;Perfil completo;920;SESC-065;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4711;4711;120;-50.45;-27.28333333;NULL;Perfil completo;1050;SESC-066;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4712;4712;120;-53.65;-27.1;NULL;Perfil completo;360;SESC-067;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4713;4713;120;-53.5;-27.05;NULL;Perfil completo;340;SESC-068;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4714;4714;120;-52.83333333;-27.1;NULL;Perfil completo;460;SESC-069;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4715;4715;120;-52.7;-27.1;NULL;Perfil completo;620;SESC-070;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4716;4716;120;-51.58333333;-26.7;NULL;Perfil completo;1200;SESC-071;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4717;4717;120;-51.26666667;-27.36666667;NULL;Perfil completo;830;SESC-072;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4718;4718;120;-50.9;-27.06666667;NULL;Perfil completo;1050;SESC-073;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4719;4719;120;-50.01666667;-26.18333333;NULL;Perfil completo;830;SESC-074;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4720;4720;120;-51.01666667;-26.3;NULL;Perfil completo;800;SESC-076;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4721;4721;120;-50.95;-26.31666667;NULL;Perfil completo;800;SESC-077;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4722;4722;120;-48.71666667;-25.98333333;NULL;Perfil completo;50;SESC-078;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4723;4723;121;-42.28888889;-20.475;NULL;Perfil completo;890;RSD-MG-1;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4724;4724;121;-42.28527778;-20.48305556;NULL;Perfil completo;830;RSD-MG-3;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
4725;4725;121;-42.30583333;-20.49138889;NULL;Amostra extra;870;RSD-MG-EXTRA-4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4726;4726;121;-42.13138889;-20.4825;NULL;Amostra extra;810;RSD-MG-EXTRA-8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4727;4727;121;-42.29833333;-20.49361111;NULL;Amostra extra;810;RSD-MG-EXTRA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4728;4728;121;-42.2975;-20.49055556;NULL;Perfil completo;810;RSD-MG-6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4729;4729;121;-42.29555556;-20.49916667;NULL;Perfil completo;810;RSD-MG-7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4730;4730;121;-42.29527778;-20.4975;NULL;Perfil completo;850;RSD-MG-2;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
4731;4731;121;-42.29638889;-20.46833333;NULL;Amostra extra;830;RSD-MG-EXTRA-1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4732;4732;121;-42.29555556;-20.46416667;NULL;Perfil completo;770;RSD-MG-5;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4733;4733;121;-42.29361111;-20.46916667;NULL;Perfil completo;800;RSD-MG-4;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
4734;4734;121;-42.29555556;-20.47638889;NULL;Amostra extra;790;RSD-MG-EXTRA-6;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4735;4735;121;-42.28888889;-20.48333333;NULL;Amostra extra;830;RSD-MG-EXTRA-2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4736;4736;121;-42.2925;-20.48388889;NULL;Amostra extra;810;RSD-MG-EXTRA-3;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
4737;4737;121;-42.29416667;-20.49416667;NULL;Amostra extra;800;RSD-MG-EXTRA-9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4738;4738;121;-42.29222222;-20.49138889;NULL;Amostra extra;820;RSD-MG-EXTRA-5;NULL;NULL;NULL;NULL;NULL;Corte de estrada;NULL;0
4739;4739;122;-43.75437584;-22.92386901;NULL;Perfil completo;10;PARJ-44;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4740;4740;122;-43.48191129;-22.99195974;NULL;Perfil completo;10;PARJ-47;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4741;4741;122;-43.57297311;-22.85152543;NULL;Perfil completo;120;PARJ-3;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4742;4742;122;-43.39879964;-22.89343459;NULL;Perfil completo;20;PARJ-26;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0
4743;4743;122;-43.35639932;-22.97249188;NULL;Perfil completo;2;PARJ-56;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4744;4744;122;-43.41088668;-22.89342947;NULL;Perfil completo;120;PARJ-14;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4745;4745;122;-43.71461014;-22.89929224;NULL;Perfil completo;20;PARJ-41;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4746;4746;122;-43.49831198;-22.81822593;NULL;Perfil completo;680;PARJ-5;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4747;4747;122;-43.35684765;-22.93619232;NULL;Perfil completo;40;PARJ-28;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4748;4748;122;-43.37522168;-22.82119971;NULL;Perfil completo;60;PARJ-27;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4749;4749;122;-43.44435556;-23.0098021;NULL;Perfil completo;30;PARJ-50;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4750;4750;122;-43.42154293;-22.98238377;NULL;Perfil completo;15;PARJ-48;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4751;4751;122;-43.38871229;-22.97159545;NULL;Perfil completo;15;PARJ-49;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4752;4752;122;-43.6286218;-22.94714602;NULL;Perfil completo;10;PARJ-29;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4753;4753;122;-43.6293233;-22.92880868;NULL;Perfil completo;20;PARJ-30;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4754;4754;122;-43.52204987;-22.83309703;NULL;Perfil completo;320;PARJ-8;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4755;4755;122;-43.50391089;-22.85236336;NULL;Perfil completo;240;PARJ-1;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4756;4756;122;-43.55853055;-22.93643646;NULL;Perfil completo;60;PARJ-9;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4757;4757;122;-43.65453033;-22.87830169;NULL;Perfil completo;80;PARJ-10;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4758;4758;122;-43.53302169;-22.86211745;NULL;Perfil completo;120;PARJ-51;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4759;4759;122;-43.44805395;-22.84887525;NULL;Perfil completo;30;PARJ-34;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4760;4760;122;-43.2927116;-22.92127384;NULL;Perfil completo;400;PARJ-61;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4761;4761;122;-43.51334703;-22.82698298;NULL;Perfil completo;550;PARJ-2;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4762;4762;122;-43.56897756;-22.84501387;NULL;Perfil completo;15;PARJ-32;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4763;4763;122;-43.56760841;-22.85664333;NULL;Perfil completo;20;PARJ-31;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4764;4764;122;-43.53307154;-22.84475931;NULL;Perfil completo;60;PARJ-33;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4765;4765;122;-43.63678874;-22.8706542;NULL;Perfil completo;50;PARJ-52;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4766;4766;122;-43.62913539;-22.87864477;NULL;Perfil completo;20;PARJ-53;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4767;4767;122;-43.59976002;-22.8802945;NULL;Perfil completo;20;PARJ-36;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4768;4768;122;-43.490083;-22.84264141;NULL;Perfil completo;30;PARJ-35;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4769;4769;122;-43.68693577;-22.95868531;NULL;Perfil completo;40;PARJ-11;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4770;4770;122;-43.46020527;-22.9714391;NULL;Perfil completo;160;PARJ-58;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4771;4771;122;-43.48835647;-22.97380532;NULL;Perfil completo;20;PARJ-54;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4772;4772;122;-43.62940868;-22.91062856;NULL;Perfil completo;90;PARJ-12;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4773;4773;122;-43.43168201;-22.89904573;NULL;Perfil completo;NULL;PARJ-13;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4774;4774;122;-43.24416056;-22.99910218;NULL;Perfil completo;60;PARJ-55;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4775;4775;122;-43.65073896;-22.87826957;NULL;Perfil completo;10;PARJ-37;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4776;4776;122;-43.46553206;-22.90036966;NULL;Perfil completo;180;PARJ-15;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
4777;4777;122;-43.5095549;-23.04627453;NULL;Perfil completo;70;PARJ-18;NULL;NULL;NULL;NULL;NULL;Trincheira;NULL;0
